"paralog","gene","moes_score","rank","fdr","cis_rank","func_rank","boot_rank_lo","boot_rank_hi","rel_interval_width","stable","in_regulon"
"MYCL1","REXO2",0.0988748108265947,644,0.988095329441201,2310,1083,205,2778,0.2477,TRUE,FALSE
"MYCL1","RFC1",0.0988748108265947,644,0.988095329441201,2310,468,43,1580,0.148,TRUE,FALSE
"MYCL1","RFESD",0.0988748108265947,644,0.988095329441201,2310,1885,508,4183,0.3538,FALSE,FALSE
"MYCL1","RFWD3",0.0988748108265947,644,0.988095329441201,2310,523,51,1708,0.1595,TRUE,FALSE
"MYCL1","RGL3",0.0988748108265947,644,0.988095329441201,2310,1263,292,3064,0.2669,FALSE,FALSE
"MYCL1","RIC3",0.0988748108265947,644,0.988095329441201,2310,324,22,1152,0.1088,TRUE,FALSE
"MYCL1","RIDA",0.0988748108265947,644,0.988095329441201,2310,1756,451,3586,0.3018,FALSE,FALSE
"MYCL1","RIMS2",0.0988748108265947,644,0.988095329441201,2310,1583,404,3410,0.2894,FALSE,FALSE
"MYCL1","RNF115",0.0988748108265947,644,0.988095329441201,2310,754,96,2349,0.2169,TRUE,FALSE
"MYCL1","RNF19B",0.0988748108265947,644,0.988095329441201,2310,1230,272,3013,0.2639,FALSE,FALSE
"MYCL1","RNFT2",0.0988748108265947,644,0.988095329441201,2310,1463,363,3292,0.282,FALSE,FALSE
"MYCL1","RPAP2",0.0988748108265947,644,0.988095329441201,2310,1039,191,2708,0.2423,TRUE,FALSE
"MYCL1","RPL10A",0.0988748108265947,644,0.988095329441201,2310,2301,304,4531,0.407,FALSE,FALSE
"MYCL1","RPL13A",0.0988748108265947,644,0.988095329441201,2310,1146,229,2878,0.255,FALSE,FALSE
"MYCL1","RPL3",0.0988748108265947,644,0.988095329441201,2310,2147,764,4403,0.3503,FALSE,FALSE
"MYCL1","RPLP0",0.0988748108265947,644,0.988095329441201,2310,716,83,1972,0.1819,TRUE,FALSE
"MYCL1","RPLP1",0.0988748108265947,644,0.988095329441201,2310,1159,233,2898,0.2566,FALSE,FALSE
"MYCL1","RPS12",0.0988748108265947,644,0.988095329441201,2310,439,39,1498,0.1405,TRUE,FALSE
"MYCL1","RPS15",0.0988748108265947,644,0.988095329441201,2310,1095,209,2796,0.2491,TRUE,FALSE
"MYCL1","RPS19",0.0988748108265947,644,0.988095329441201,2310,621,67,1840,0.1707,TRUE,FALSE
"MYCL1","RPS3A",0.0988748108265947,644,0.988095329441201,2310,284,16,1067,0.1012,TRUE,FALSE
"MYCL1","RPS6",0.0988748108265947,644,0.988095329441201,2310,1217,263,2994,0.2629,FALSE,FALSE
"MYCL1","RRM1",0.0988748108265947,644,0.988095329441201,2310,1778,463,3604,0.3024,FALSE,FALSE
"MYCL1","RSRC2",0.0988748108265947,644,0.988095329441201,2310,2285,837,4515,0.3541,FALSE,FALSE
"MYCL1","RTN4IP1",0.0988748108265947,644,0.988095329441201,2310,1710,445,3546,0.2985,FALSE,FALSE
"MYCL1","RUVBL2",0.0988748108265947,644,0.988095329441201,2310,1746,456,3576,0.3004,FALSE,FALSE
"MYCL1","SAAL1",0.0988748108265947,644,0.988095329441201,2310,679,78,1925,0.1778,TRUE,FALSE
"MYCL1","SCMH1",0.0988748108265947,644,0.988095329441201,2310,2010,711,4286,0.3442,FALSE,FALSE
"MYCL1","SDE2",0.0988748108265947,644,0.988095329441201,2310,1481,372,3307,0.2826,FALSE,FALSE
"MYCL1","SEC14L1",0.0988748108265947,644,0.988095329441201,2310,1775,460,3603,0.3026,FALSE,FALSE
"MYCL1","SEC23B",0.0988748108265947,644,0.988095329441201,2310,598,63,1810,0.1682,TRUE,FALSE
"MYCL1","SENP6",0.0988748108265947,644,0.988095329441201,2310,564,57,1767,0.1646,TRUE,FALSE
"MYCL1","SETD6",0.0988748108265947,644,0.988095329441201,2310,924,168,2575,0.2317,TRUE,FALSE
"MYCL1","SF3B3",0.0988748108265947,644,0.988095329441201,2310,1219,267,3000,0.2631,FALSE,FALSE
"MYCL1","SFXN4",0.0988748108265947,644,0.988095329441201,2310,555,53,1753,0.1637,TRUE,FALSE
"MYCL1","SGPP1",0.0988748108265947,644,0.988095329441201,2310,566,58,1769,0.1647,TRUE,FALSE
"MYCL1","SH3GL2",0.0988748108265947,644,0.988095329441201,2310,721,85,1977,0.1822,TRUE,FALSE
"MYCL1","SIRT4",0.0988748108265947,644,0.988095329441201,2310,1759,454,3586,0.3015,FALSE,FALSE
"MYCL1","SIRT5",0.0988748108265947,644,0.988095329441201,2310,1421,349,3251,0.2794,FALSE,FALSE
"MYCL1","SIX2",0.0988748108265947,644,0.988095329441201,2310,1539,387,3363,0.2865,FALSE,FALSE
"MYCL1","SLC20A1",0.0988748108265947,644,0.988095329441201,2310,1749,447,3578,0.3014,FALSE,FALSE
"MYCL1","SLC24A1",0.0988748108265947,644,0.988095329441201,2310,454,40,1539,0.1443,TRUE,FALSE
"MYCL1","SLC25A33",0.0988748108265947,644,0.988095329441201,2310,1723,440,3556,0.3,FALSE,FALSE
"MYCL1","SLC25A36",0.0988748108265947,644,0.988095329441201,2310,1529,380,3354,0.2863,FALSE,FALSE
"MYCL1","SLC25A39",0.0988748108265947,644,0.988095329441201,2310,779,133,2400,0.2183,TRUE,FALSE
"MYCL1","SLC27A2",0.0988748108265947,644,0.988095329441201,2310,1338,324,3171,0.2741,FALSE,FALSE
"MYCL1","SLC30A5",0.0988748108265947,644,0.988095329441201,2310,402,32,1381,0.1299,TRUE,FALSE
"MYCL1","SLC33A1",0.0988748108265947,644,0.988095329441201,2310,782,134,2404,0.2185,TRUE,FALSE
"MYCL1","SLC9B1",0.0988748108265947,644,0.988095329441201,2310,2261,828,4496,0.3531,FALSE,FALSE
"MYCL1","SLX9",0.0988748108265947,644,0.988095329441201,2310,1151,232,2886,0.2555,FALSE,FALSE
"MYCL1","SMAD2",0.0988748108265947,644,0.988095329441201,2310,2307,855,4535,0.3543,FALSE,FALSE
"MYCL1","SMARCAD1",0.0988748108265947,644,0.988095329441201,2310,1490,374,3315,0.2831,FALSE,FALSE
"MYCL1","SMCHD1",0.0988748108265947,644,0.988095329441201,2310,812,142,2442,0.2214,TRUE,FALSE
"MYCL1","SMIM15",0.0988748108265947,644,0.988095329441201,2310,373,28,1291,0.1216,TRUE,FALSE
"MYCL1","SMIM19",0.0988748108265947,644,0.988095329441201,2310,591,61,1803,0.1677,TRUE,FALSE
"MYCL1","SMYD2",0.0988748108265947,644,0.988095329441201,2310,2001,716,4280,0.3431,FALSE,FALSE
"MYCL1","SNIP1",0.0988748108265947,644,0.988095329441201,2310,1327,316,3159,0.2737,FALSE,FALSE
"MYCL1","SNRPA1",0.0988748108265947,644,0.988095329441201,2310,1221,263,2999,0.2634,FALSE,FALSE
"MYCL1","SPG11",0.0988748108265947,644,0.988095329441201,2310,1572,400,3399,0.2887,FALSE,FALSE
"MYCL1","SPPL3",0.0988748108265947,644,0.988095329441201,2310,1169,239,2913,0.2574,FALSE,FALSE
"MYCL1","SQLE",0.0988748108265947,644,0.988095329441201,2310,381,28,1319,0.1243,TRUE,FALSE
"MYCL1","SQOR",0.0988748108265947,644,0.988095329441201,2310,1662,428,3497,0.2955,FALSE,FALSE
"MYCL1","SRGAP3",0.0988748108265947,644,0.988095329441201,2310,361,27,1258,0.1185,TRUE,FALSE
"MYCL1","SRP54",0.0988748108265947,644,0.988095329441201,2310,1692,436,3525,0.2974,FALSE,FALSE
"MYCL1","SRRD",0.0988748108265947,644,0.988095329441201,2310,360,26,1254,0.1182,TRUE,FALSE
"MYCL1","STAU2",0.0988748108265947,644,0.988095329441201,2310,1795,471,3620,0.3032,FALSE,FALSE
"MYCL1","STK33",0.0988748108265947,644,0.988095329441201,2310,707,81,1957,0.1806,TRUE,FALSE
"MYCL1","STK4",0.0988748108265947,644,0.988095329441201,2310,1238,278,3023,0.2643,FALSE,FALSE
"MYCL1","STPG1",0.0988748108265947,644,0.988095329441201,2310,865,156,2506,0.2262,TRUE,FALSE
"MYCL1","STX16",0.0988748108265947,644,0.988095329441201,2310,2188,782,4433,0.3515,FALSE,FALSE
"MYCL1","STYXL1",0.0988748108265947,644,0.988095329441201,2310,2060,738,4327,0.3455,FALSE,FALSE
"MYCL1","SUCLG1",0.0988748108265947,644,0.988095329441201,2310,1521,381,3347,0.2855,FALSE,FALSE
"MYCL1","SYCP2L",0.0988748108265947,644,0.988095329441201,2310,1492,368,3317,0.2839,FALSE,FALSE
"MYCL1","TARS2",0.0988748108265947,644,0.988095329441201,2310,490,46,1640,0.1535,TRUE,FALSE
"MYCL1","TBRG4",0.0988748108265947,644,0.988095329441201,2310,993,181,2649,0.2376,TRUE,FALSE
"MYCL1","TBX20",0.0988748108265947,644,0.988095329441201,2310,2040,720,4312,0.3458,FALSE,FALSE
"MYCL1","TCEANC2",0.0988748108265947,644,0.988095329441201,2310,1841,475,4095,0.3485,FALSE,FALSE
"MYCL1","TEX46",0.0988748108265947,644,0.988095329441201,2310,1476,364,3300,0.2827,FALSE,FALSE
"MYCL1","TFB2M",0.0988748108265947,644,0.988095329441201,2310,1431,350,3260,0.2802,FALSE,FALSE
"MYCL1","THAP11",0.0988748108265947,644,0.988095329441201,2310,906,165,2555,0.2301,TRUE,FALSE
"MYCL1","THAP5",0.0988748108265947,644,0.988095329441201,2310,471,44,1588,0.1486,TRUE,FALSE
"MYCL1","THOC1",0.0988748108265947,644,0.988095329441201,2310,925,170,2575,0.2315,TRUE,FALSE
"MYCL1","THOC5",0.0988748108265947,644,0.988095329441201,2310,845,151,2486,0.2248,TRUE,FALSE
"MYCL1","TIMM13",0.0988748108265947,644,0.988095329441201,2310,773,127,2394,0.2183,TRUE,FALSE
"MYCL1","TIMM21",0.0988748108265947,644,0.988095329441201,2310,1556,393,3379,0.2875,FALSE,FALSE
"MYCL1","TIMM23",0.0988748108265947,644,0.988095329441201,2310,336,23,1180,0.1114,TRUE,FALSE
"MYCL1","TKFC",0.0988748108265947,644,0.988095329441201,2310,1686,438,3519,0.2966,FALSE,FALSE
"MYCL1","TMED4",0.0988748108265947,644,0.988095329441201,2310,1425,350,3254,0.2796,FALSE,FALSE
"MYCL1","TMEM106B",0.0988748108265947,644,0.988095329441201,2310,2048,733,4320,0.3453,FALSE,FALSE
"MYCL1","TMEM186",0.0988748108265947,644,0.988095329441201,2310,2154,773,4407,0.3499,FALSE,FALSE
"MYCL1","TMEM238",0.0988748108265947,644,0.988095329441201,2310,1673,433,3507,0.2959,FALSE,FALSE
"MYCL1","TMEM243",0.0988748108265947,644,0.988095329441201,2310,1832,473,3837,0.3238,FALSE,FALSE
"MYCL1","TMEM39A",0.0988748108265947,644,0.988095329441201,2310,1672,432,3507,0.296,FALSE,FALSE
"MYCL1","TMEM41B",0.0988748108265947,644,0.988095329441201,2310,580,61,1787,0.1662,TRUE,FALSE
"MYCL1","TMEM50B",0.0988748108265947,644,0.988095329441201,2310,540,53,1736,0.162,TRUE,FALSE
"MYCL1","TMEM97",0.0988748108265947,644,0.988095329441201,2310,537,51,1727,0.1614,TRUE,FALSE
"MYCL1","TMPO",0.0988748108265947,644,0.988095329441201,2310,671,77,1911,0.1766,TRUE,FALSE
"MYCL1","TPGS2",0.0988748108265947,644,0.988095329441201,2310,2237,806,4476,0.3533,FALSE,FALSE
"MYCL1","TRUB2",0.0988748108265947,644,0.988095329441201,2310,1576,400,3402,0.289,FALSE,FALSE
"MYCL1","TSACC",0.0988748108265947,644,0.988095329441201,2310,1836,480,4064,0.3451,FALSE,FALSE
"MYCL1","TSEN2",0.0988748108265947,644,0.988095329441201,2310,615,65,1834,0.1703,TRUE,FALSE
"MYCL1","TSG101",0.0988748108265947,644,0.988095329441201,2310,875,156,2515,0.2271,TRUE,FALSE
"MYCL1","TTC8",0.0988748108265947,644,0.988095329441201,2310,1826,476,3655,0.3061,FALSE,FALSE
"MYCL1","TTF2",0.0988748108265947,644,0.988095329441201,2310,1079,204,2770,0.2471,TRUE,FALSE
"MYCL1","TUBGCP5",0.0988748108265947,644,0.988095329441201,2310,715,83,1967,0.1814,TRUE,FALSE
"MYCL1","TXLNA",0.0988748108265947,644,0.988095329441201,2310,1998,717,4276,0.3426,FALSE,FALSE
"MYCL1","TXN",0.0988748108265947,644,0.988095329441201,2310,504,49,1674,0.1564,TRUE,FALSE
"MYCL1","TYK2",0.0988748108265947,644,0.988095329441201,2310,899,161,2551,0.2301,TRUE,FALSE
"MYCL1","UBAP2L",0.0988748108265947,644,0.988095329441201,2310,565,58,1768,0.1646,TRUE,FALSE
"MYCL1","UBE2R2",0.0988748108265947,644,0.988095329441201,2310,962,175,2613,0.2347,TRUE,FALSE
"MYCL1","UBE3B",0.0988748108265947,644,0.988095329441201,2310,2120,759,4379,0.3485,FALSE,FALSE
"MYCL1","UBFD1",0.0988748108265947,644,0.988095329441201,2310,1447,357,3275,0.2809,FALSE,FALSE
"MYCL1","UBQLN1",0.0988748108265947,644,0.988095329441201,2310,1985,713,4267,0.3422,FALSE,FALSE
"MYCL1","UMPS",0.0988748108265947,644,0.988095329441201,2310,1833,480,3673,0.3074,FALSE,FALSE
"MYCL1","UQCRC2",0.0988748108265947,644,0.988095329441201,2310,1320,317,3147,0.2725,FALSE,FALSE
"MYCL1","URGCP",0.0988748108265947,644,0.988095329441201,2310,501,48,1667,0.1559,TRUE,FALSE
"MYCL1","USP14",0.0988748108265947,644,0.988095329441201,2310,1433,354,3262,0.28,FALSE,FALSE
"MYCL1","USP24",0.0988748108265947,644,0.988095329441201,2310,443,40,1510,0.1416,TRUE,FALSE
"MYCL1","USPL1",0.0988748108265947,644,0.988095329441201,2310,2219,794,4461,0.353,FALSE,FALSE
"MYCL1","UTP23",0.0988748108265947,644,0.988095329441201,2310,395,32,1364,0.1282,TRUE,FALSE
"MYCL1","UTP25",0.0988748108265947,644,0.988095329441201,2310,310,19,1121,0.1061,TRUE,FALSE
"MYCL1","VARS1",0.0988748108265947,644,0.988095329441201,2310,1394,337,3228,0.2783,FALSE,FALSE
"MYCL1","VSIG10",0.0988748108265947,644,0.988095329441201,2310,951,173,2606,0.2342,TRUE,FALSE
"MYCL1","VTI1B",0.0988748108265947,644,0.988095329441201,2310,1246,280,3038,0.2655,FALSE,FALSE
"MYCL1","VWA8",0.0988748108265947,644,0.988095329441201,2310,863,154,2502,0.2261,TRUE,FALSE
"MYCL1","WDR27",0.0988748108265947,644,0.988095329441201,2310,1611,411,3437,0.2913,FALSE,FALSE
"MYCL1","WDR35",0.0988748108265947,644,0.988095329441201,2310,1859,493,4139,0.351,FALSE,FALSE
"MYCL1","WDR5",0.0988748108265947,644,0.988095329441201,2310,1148,230,2880,0.2552,FALSE,FALSE
"MYCL1","WDR70",0.0988748108265947,644,0.988095329441201,2310,1907,683,4208,0.3394,FALSE,FALSE
"MYCL1","WWOX",0.0988748108265947,644,0.988095329441201,2310,1468,363,3294,0.2822,FALSE,FALSE
"MYCL1","XKR6",0.0988748108265947,644,0.988095329441201,2310,1504,373,3330,0.2847,FALSE,FALSE
"MYCL1","XKR9",0.0988748108265947,644,0.988095329441201,2310,338,23,1186,0.1119,TRUE,FALSE
"MYCL1","XPO5",0.0988748108265947,644,0.988095329441201,2310,1407,345,3239,0.2786,FALSE,FALSE
"MYCL1","YBX1",0.0988748108265947,644,0.988095329441201,2310,680,77,1924,0.1778,TRUE,FALSE
"MYCL1","YKT6",0.0988748108265947,644,0.988095329441201,2310,502,48,1667,0.1559,TRUE,FALSE
"MYCL1","ZBTB7B",0.0988748108265947,644,0.988095329441201,2310,295,19,1087,0.1028,TRUE,FALSE
"MYCL1","ZCCHC17",0.0988748108265947,644,0.988095329441201,2310,405,32,1390,0.1308,TRUE,FALSE
"MYCL1","ZDHHC17",0.0988748108265947,644,0.988095329441201,2310,1808,474,3632,0.304,FALSE,FALSE
"MYCL1","ZFP30",0.0988748108265947,644,0.988095329441201,2310,826,145,2460,0.2229,TRUE,FALSE
"MYCL1","ZFYVE9",0.0988748108265947,644,0.988095329441201,2310,752,94,2343,0.2165,TRUE,FALSE
"MYCL1","ZGRF1",0.0988748108265947,644,0.988095329441201,2310,1971,704,4257,0.3421,FALSE,FALSE
"MYCL1","ZNF133",0.0988748108265947,644,0.988095329441201,2310,1107,215,2815,0.2503,FALSE,FALSE
"MYCL1","ZNF202",0.0988748108265947,644,0.988095329441201,2310,1577,401,3403,0.289,FALSE,FALSE
"MYCL1","ZNF251",0.0988748108265947,644,0.988095329441201,2310,1461,362,3290,0.2819,FALSE,FALSE
"MYCL1","ZNF302",0.0988748108265947,644,0.988095329441201,2310,1551,393,3373,0.2869,FALSE,FALSE
"MYCL1","ZNF335",0.0988748108265947,644,0.988095329441201,2310,1657,431,3488,0.2943,FALSE,FALSE
"MYCL1","ZNF407",0.0988748108265947,644,0.988095329441201,2310,455,40,1542,0.1447,TRUE,FALSE
"MYCL1","ZNF436",0.0988748108265947,644,0.988095329441201,2310,1627,416,3457,0.2928,FALSE,FALSE
"MYCL1","ZNF496",0.0988748108265947,644,0.988095329441201,2310,1082,206,2774,0.2472,TRUE,FALSE
"MYCL1","ZNF551",0.0988748108265947,644,0.988095329441201,2310,650,72,1885,0.1745,TRUE,FALSE
"MYCL1","ZNF570",0.0988748108265947,644,0.988095329441201,2310,1822,476,3650,0.3056,FALSE,FALSE
"MYCL1","ZNF587B",0.0988748108265947,644,0.988095329441201,2310,1682,440,3518,0.2963,FALSE,FALSE
"MYCL1","ZNF616",0.0988748108265947,644,0.988095329441201,2310,2130,758,4389,0.3496,FALSE,FALSE
"MYCL1","ZNF709",0.0988748108265947,644,0.988095329441201,2310,1220,265,2998,0.2631,FALSE,FALSE
"MYCL1","ZNF821",0.0988748108265947,644,0.988095329441201,2310,1264,296,3065,0.2666,FALSE,FALSE
"MYCL1","ZNF839",0.0988748108265947,644,0.988095329441201,2310,1061,198,2737,0.2444,TRUE,FALSE
"MYCL1","ZNF860",0.0988748108265947,644,0.988095329441201,2310,431,37,1467,0.1377,TRUE,FALSE
"MYCL1","ZP1",0.0988748108265947,644,0.988095329441201,2310,1003,183,2660,0.2385,TRUE,FALSE
"MYCL1","ZRANB2",0.0988748108265947,644,0.988095329441201,2310,759,100,2361,0.2177,TRUE,FALSE
"MYCL1","ZSCAN22",0.0988748108265947,644,0.988095329441201,2310,302,20,1102,0.1042,TRUE,FALSE
"MYCL1","ZSCAN5A",0.0988748108265947,644,0.988095329441201,2310,2238,815,4478,0.3527,FALSE,FALSE
"MYCL1","ZZZ3",0.0988748108265947,644,0.988095329441201,2310,735,89,2287,0.2116,TRUE,FALSE
"MYCL1","LRBA",0.0991747234160822,1200,0.988449708576186,2310,2313,858,4542,0.3547,FALSE,FALSE
"MYCL1","NDUFV3",0.0992474643262977,1201,0.988449708576186,261,3228,171,6248,0.585,FALSE,TRUE
"MYCL1","TMEM116",0.0995180367843776,1202,0.988452662229617,2310,2317,842,4547,0.3567,FALSE,FALSE
"MYCL1","ZNF563",0.0996228660013165,1203,0.989364588528678,7487,262,954,1033,0.0076,TRUE,FALSE
"MYCL1","CEP164",0.0999982306014577,1204,0.989721742738589,7487,263,958,1034,0.0073,TRUE,FALSE
"MYCL1","WDR4",0.0999982306014577,1204,0.989721742738589,263,2391,176,4601,0.426,FALSE,TRUE
"MYCL1","AP2M1",0.100373558126721,1206,0.990626263463132,7487,264,963,1036,0.007,TRUE,FALSE
"MYCL1","SRRM4",0.100373558126721,1206,0.990626263463132,264,4100,182,6250,0.5841,FALSE,TRUE
"MYCL1","MYCBP",0.100465207224607,1208,0.990617466887417,2310,2328,306,4558,0.4094,FALSE,FALSE
"MYCL1","RASA3",0.100748848577107,1209,0.990967768595041,7487,265,966,1038,0.0069,TRUE,FALSE
"MYCL1","SEC31A",0.100748848577107,1209,0.990967768595041,265,4460,174,6246,0.5845,FALSE,TRUE
"MYCL1","MAP4K4",0.101124101952614,1211,0.990493569661995,7487,266,968,1039,0.0068,TRUE,FALSE
"MYCL1","ZNF205",0.101124101952614,1211,0.990493569661995,266,8188,166,9341,0.8833,FALSE,TRUE
"MYCL1","DNAJC16",0.101156876144577,1213,0.990493569661995,513,2336,369,4534,0.4009,FALSE,FALSE
"MYCL1","ATAD2",0.101330164123347,1214,0.990222652388797,340,2338,319,4555,0.4078,FALSE,TRUE
"MYCL1","CHAC1",0.101499318253244,1215,0.989759654889071,267,7258,180,8207,0.7728,FALSE,TRUE
"MYCL1","WDR55",0.101499318253244,1215,0.989759654889071,7487,267,971,1042,0.0068,TRUE,FALSE
"MYCL1","EIF3M",0.101590374153086,1217,0.989759654889071,2310,2341,866,4570,0.3566,FALSE,FALSE
"MYCL1","CMBL",0.101874497478996,1218,0.990645529122231,268,5930,162,6224,0.5836,FALSE,TRUE
"MYCL1","THOC7",0.101874497478996,1218,0.990645529122231,7487,268,973,1043,0.0067,TRUE,FALSE
"MYCL1","HARS2",0.102111795234264,1220,0.9893758789861,2310,2347,859,4578,0.358,FALSE,FALSE
"MYCL1","HNRNPR",0.102198828509865,1221,0.9893758789861,737,2348,418,4563,0.399,FALSE,FALSE
"MYCL1","CDK2",0.102249639629871,1222,0.9893758789861,7487,269,975,1045,0.0067,TRUE,FALSE
"MYCL1","TBC1D22A",0.102249639629871,1222,0.9893758789861,269,7838,318,9339,0.8685,FALSE,TRUE
"MYCL1","PPIL2",0.102624744705867,1224,0.99107704248366,270,7074,280,8017,0.7449,FALSE,TRUE
"MYCL1","CDC42BPA",0.102896429410281,1225,0.9906097799511,2310,2356,863,4581,0.3579,FALSE,FALSE
"MYCL1","FKBP2",0.102999812706986,1226,0.9906097799511,271,9050,275,9341,0.8728,FALSE,TRUE
"MYCL1","ZC3H12C",0.102999812706986,1226,0.9906097799511,7487,271,978,1048,0.0067,TRUE,FALSE
"MYCL1","ZDHHC21",0.103374843633227,1228,0.990917804878049,7487,272,979,1049,0.0067,TRUE,FALSE
"MYCL1","LNX1",0.103421187230459,1229,0.990917804878049,942,2362,444,4572,0.3974,FALSE,FALSE
"MYCL1","MTURN",0.103508776629228,1230,0.990917804878049,2310,2363,856,4587,0.3592,FALSE,FALSE
"MYCL1","DENND2B",0.10374983748459,1231,0.990989853896104,7487,273,982,1051,0.0066,TRUE,FALSE
"MYCL1","POLR1G",0.10374983748459,1231,0.990989853896104,273,9554,250,9335,0.8746,FALSE,TRUE
"MYCL1","MTMR2",0.103771767274801,1233,0.990167666126418,2310,2366,864,4590,0.3587,FALSE,FALSE
"MYCL1","MRPL42",0.103947279746238,1234,0.990167666126418,2310,2368,871,4591,0.3581,FALSE,FALSE
"MYCL1","PPP1R13L",0.104124794261076,1235,0.990502669902913,274,5487,327,6227,0.568,FALSE,TRUE
"MYCL1","TTC9",0.104124794261076,1235,0.990502669902913,4393,274,985,1053,0.0065,TRUE,FALSE
"MYCL1","EIF2AK3",0.104298749587646,1237,0.989434006462036,2310,2372,860,4594,0.3595,FALSE,FALSE
"MYCL1","TMEM187",0.104386709735193,1238,0.989434006462036,2310,2373,845,4595,0.361,FALSE,FALSE
"MYCL1","DYRK2",0.104499713962684,1239,0.989777177419355,275,7792,319,9341,0.8685,FALSE,TRUE
"MYCL1","ESYT2",0.104499713962684,1239,0.989777177419355,7487,275,988,1055,0.0065,TRUE,FALSE
"MYCL1","PRDX2",0.104827066596092,1241,0.989313676588898,293,2378,342,1632,0.1242,TRUE,TRUE
"MYCL1","KLF9",0.104874596589413,1242,0.989313676588898,276,2543,301,6222,0.57,FALSE,TRUE
"MYCL1","KNSTRN",0.104874596589413,1242,0.989313676588898,7487,276,989,1057,0.0065,TRUE,FALSE
"MYCL1","STON2",0.105003468864596,1244,0.987731621187801,2310,2380,867,4600,0.3593,FALSE,FALSE
"MYCL1","SDHAF3",0.105091725611165,1245,0.987731621187801,2310,2381,839,4602,0.3623,FALSE,FALSE
"MYCL1","LRP12",0.105180019432612,1246,0.987731621187801,2310,2382,851,4600,0.3609,FALSE,FALSE
"MYCL1","PIK3C2B",0.105445123346218,1247,0.989706810897436,2310,2385,862,4604,0.3602,FALSE,FALSE
"MYCL1","TSPAN10",0.10562425061824,1248,0.989706810897436,7487,278,993,1061,0.0065,TRUE,FALSE
"MYCL1","KCTD9",0.105999022020337,1249,0.99081592,7487,279,995,1063,0.0065,TRUE,FALSE
"MYCL1","MRTO4",0.105999022020337,1249,0.99081592,279,10181,343,9341,0.8662,FALSE,TRUE
"MYCL1","COX5B",0.106373756347555,1251,0.991691127098321,7487,280,996,1064,0.0065,TRUE,FALSE
"MYCL1","AHCTF1",0.106508875739645,1252,0.99087629688747,2310,2397,854,4613,0.3619,FALSE,FALSE
"MYCL1","PLEKHJ1",0.106597762759136,1253,0.99087629688747,2310,2398,869,4617,0.3608,FALSE,FALSE
"MYCL1","PHB2",0.106686686853505,1254,0.990401353503185,528,2399,368,4602,0.4076,FALSE,FALSE
"MYCL1","WDR7",0.106748453599896,1255,0.990401353503185,281,9673,259,9341,0.8743,FALSE,TRUE
"MYCL1","CYC1",0.106775648022752,1256,0.990401353503185,799,2400,424,4582,0.4004,FALSE,FALSE
"MYCL1","S100A13",0.107042753979759,1257,0.990716772655008,2310,2403,872,4619,0.3607,FALSE,FALSE
"MYCL1","SCRN1",0.107123113777359,1258,0.990716772655008,7487,282,1001,1069,0.0065,TRUE,FALSE
"MYCL1","AUTS2",0.107221009992152,1259,0.989661746031746,2310,2405,860,4622,0.3621,FALSE,FALSE
"MYCL1","MRPL19",0.107310193610666,1260,0.989661746031746,2310,2406,858,4620,0.3621,FALSE,FALSE
"MYCL1","MRPS18C",0.107399414304057,1261,0.989984865293185,2310,2407,860,4621,0.3621,FALSE,FALSE
"MYCL1","EMC1",0.107497736879944,1262,0.989984865293185,283,9614,342,9341,0.8664,FALSE,TRUE
"MYCL1","PPM1B",0.10784607389418,1263,0.991089469517023,2310,2412,869,4627,0.3618,FALSE,FALSE
"MYCL1","ARPP19",0.107935517036838,1264,0.990289090909091,2310,2413,864,4625,0.3621,FALSE,FALSE
"MYCL1","POLM",0.108114514546787,1265,0.990289090909091,2310,2415,869,4628,0.3619,FALSE,FALSE
"MYCL1","MRPS24",0.108246871860482,1266,0.989832649842271,7487,285,1008,1076,0.0065,TRUE,FALSE
"MYCL1","TXNL1",0.108246871860482,1266,0.989832649842271,285,3656,333,6246,0.5692,FALSE,TRUE
"MYCL1","HACD3",0.108383288873294,1268,0.989832649842271,2310,2418,840,4630,0.3648,FALSE,FALSE
"MYCL1","DNAJC19",0.108621383738434,1269,0.989894881889764,7487,286,1010,1078,0.0065,TRUE,FALSE
"MYCL1","GMEB2",0.108621383738434,1269,0.989894881889764,286,3104,310,6246,0.5714,FALSE,TRUE
"MYCL1","CYB561",0.108831987581696,1271,0.989883792289536,2310,2423,870,4638,0.3627,FALSE,FALSE
"MYCL1","CWC25",0.108995858541508,1272,0.990978616352201,7487,287,1013,1081,0.0065,TRUE,FALSE
"MYCL1","LCN15",0.109370296269705,1273,0.991293642072214,288,9758,308,9341,0.8696,FALSE,TRUE
